sample,contig,plasmid_score,chrom_score,label
yent-SAMEA7965452,23,0.03685792,0.9606372,chromosome
yent-SAMEA7965452,24,0.022648733,0.975247,chromosome
yent-SAMEA7965452,25,0.03266327,0.96446747,chromosome
yent-SAMEA7965452,26,0.04314929,0.94970065,chromosome
yent-SAMEA7965452,27,0.0014395459,0.9988682,chromosome
yent-SAMEA7965452,28,0.038440872,0.959075,chromosome
yent-SAMEA7965452,29,0.024543976,0.97377837,chromosome
yent-SAMEA7965452,30,0.0024982553,0.9978929,chromosome
yent-SAMEA7965452,31,0.038667697,0.9631265,chromosome
yent-SAMEA7965452,32,0.049616598,0.94210094,chromosome
yent-SAMEA7965452,33,0.0019422364,0.9983827,chromosome
yent-SAMEA7965452,34,0.060583454,0.9301626,chromosome
yent-SAMEA7965452,35,0.036637314,0.960559,chromosome
yent-SAMEA7965452,36,0.037127875,0.9593402,chromosome
yent-SAMEA7965452,37,0.07652488,0.899021,chromosome
yent-SAMEA7965452,38,0.051518004,0.94380885,chromosome
yent-SAMEA7965452,39,0.07943776,0.8954093,chromosome
yent-SAMEA7965452,40,0.03579704,0.960162,chromosome
yent-SAMEA7965452,41,0.042939667,0.9519892,chromosome
yent-SAMEA7965452,42,0.08146311,0.89305437,chromosome
yent-SAMEA7965452,43,0.042665064,0.957671,chromosome
yent-SAMEA7965452,44,0.013383338,0.9883604,chromosome
yent-SAMEA7965452,45,0.041748814,0.9541042,chromosome
yent-SAMEA7965452,46,0.057073437,0.93768185,chromosome
yent-SAMEA7965452,47,0.08555581,0.88814294,chromosome
yent-SAMEA7965452,48,0.029704707,0.9691628,chromosome
yent-SAMEA7965452,49,0.02390207,0.97704756,chromosome
yent-SAMEA7965452,50,0.08192902,0.90910715,chromosome
yent-SAMEA7965452,51,0.03371127,0.9655587,chromosome
yent-SAMEA7965452,52,0.99983335,0.00041252724,plasmid
yent-SAMEA7965452,53,0.037674483,0.956433,chromosome
yent-SAMEA7965452,54,0.09059819,0.88113195,chromosome
yent-SAMEA7965452,55,0.05896045,0.9290207,chromosome
yent-SAMEA7965452,56,0.05343613,0.94078803,chromosome
yent-SAMEA7965452,57,0.049469095,0.9426023,chromosome
yent-SAMEA7965452,58,0.061480545,0.92982525,chromosome
yent-SAMEA7965452,59,0.043153662,0.9514712,chromosome
yent-SAMEA7965452,60,0.0543569,0.9385341,chromosome
yent-SAMEA7965452,61,0.09084269,0.899267,chromosome
yent-SAMEA7965452,62,0.31790316,0.64942056,chromosome
yent-SAMEA7965452,63,0.05147558,0.9397559,chromosome
yent-SAMEA7965452,64,0.04849872,0.9428383,chromosome
yent-SAMEA7965452,65,0.056910157,0.93475634,chromosome
yent-SAMEA7965452,66,0.08610186,0.8998081,chromosome
yent-SAMEA7965452,67,0.053347394,0.9375691,chromosome
yent-SAMEA7965452,68,0.09020037,0.89763784,chromosome
yent-SAMEA7965452,69,0.0923115,0.895177,chromosome
yent-SAMEA7965452,70,0.005621609,0.9953897,chromosome
yent-SAMEA7965452,71,0.15192822,0.83438003,chromosome
yent-SAMEA7965452,72,0.0028732477,0.9975188,chromosome
yent-SAMEA7965452,73,0.08239296,0.90563804,chromosome
yent-SAMEA7965452,74,0.1312128,0.83411974,chromosome
yent-SAMEA7965452,75,0.04992506,0.9417349,chromosome
yent-SAMEA7965452,76,0.13070305,0.8349872,chromosome
yent-SAMEA7965452,77,0.09762901,0.8899445,chromosome
yent-SAMEA7965452,78,0.00022154223,0.99981123,chromosome
yent-SAMEA7965452,79,0.12795876,0.840404,chromosome
yent-SAMEA7965452,80,0.090807915,0.8946787,chromosome
yent-SAMEA7965452,81,0.007350355,0.99381196,chromosome
yent-SAMEA7965452,82,0.0148251485,0.9863425,chromosome
yent-SAMEA7965452,83,0.1801402,0.7948521,chromosome
yent-SAMEA7965452,84,0.107139096,0.87441987,chromosome
yent-SAMEA7965452,85,0.15905584,0.8051758,chromosome
yent-SAMEA7965452,86,0.12644142,0.844947,chromosome
yent-SAMEA7965452,87,0.07604053,0.90825933,chromosome
yent-SAMEA7965452,88,0.1754905,0.7880918,chromosome
yent-SAMEA7965452,89,0.065749764,0.92092305,chromosome
yent-SAMEA7965452,90,0.1757209,0.7887308,chromosome
yent-SAMEA7965452,91,0.35225254,0.60045046,chromosome
yent-SAMEA7965452,92,0.30115068,0.6531166,chromosome
yent-SAMEA7965452,93,0.10561491,0.8716308,chromosome
yent-SAMEA7965452,94,0.0939722,0.8887509,chromosome
yent-SAMEA7965452,95,0.13787505,0.8375134,chromosome
yent-SAMEA7965452,96,0.15807189,0.8079275,chromosome
yent-SAMEA7965452,97,0.22322091,0.74198306,chromosome
yent-SAMEA7965452,98,0.9996884,0.00073544425,plasmid
yent-SAMEA7965452,99,0.21694426,0.74721617,chromosome
yent-SAMEA7965452,100,0.15124817,0.8210133,chromosome
yent-SAMEA7965452,101,0.19974788,0.76608634,chromosome
yent-SAMEA7965452,102,0.21376559,0.752426,chromosome
yent-SAMEA7965452,103,0.10486625,0.8730548,chromosome
yent-SAMEA7965452,104,0.25058016,0.7113764,chromosome
yent-SAMEA7965452,105,0.18586522,0.79990673,chromosome
yent-SAMEA7965452,106,0.21643503,0.7505046,chromosome
yent-SAMEA7965452,107,0.98737246,0.012427834,plasmid
yent-SAMEA7965452,108,0.10668971,0.87816095,chromosome
yent-SAMEA7965452,109,0.3184889,0.63531846,chromosome
yent-SAMEA7965452,110,0.21108839,0.7568409,chromosome
yent-SAMEA7965452,111,0.2222584,0.7459889,chromosome
yent-SAMEA7965452,112,0.2662212,0.7105596,chromosome
yent-SAMEA7965452,113,0.23943295,0.7292712,chromosome
yent-SAMEA7965452,114,0.21827908,0.7871812,chromosome
yent-SAMEA7965452,115,0.37054363,0.59530914,chromosome
yent-SAMEA7965452,116,0.16670564,0.80389196,chromosome
yent-SAMEA7965452,117,0.2405821,0.7284654,chromosome
yent-SAMEA7965452,118,0.15292543,0.8172121,chromosome
yent-SAMEA7965452,119,0.47282225,0.49345723,unlabeled
yent-SAMEA7965452,120,0.07723508,0.9214319,chromosome
yent-SAMEA7965452,121,0.20861326,0.7534453,chromosome
yent-SAMEA7965452,122,0.17754753,0.82483906,chromosome
yent-SAMEA7965452,123,0.19232327,0.7729717,chromosome
yent-SAMEA7965452,124,0.2970565,0.65328157,chromosome
yent-SAMEA7965452,125,0.15838769,0.8083076,chromosome
yent-SAMEA7965452,126,0.39466175,0.57151765,chromosome
yent-SAMEA7965452,127,0.27876878,0.69319844,chromosome
yent-SAMEA7965452,128,0.26881802,0.7027604,chromosome
yent-SAMEA7965452,129,0.282642,0.8742717,chromosome
yent-SAMEA7965452,130,0.15895008,0.82104534,chromosome
yent-SAMEA7965452,131,0.30369657,0.6695491,chromosome
yent-SAMEA7965452,132,0.1861356,0.77632445,chromosome
yent-SAMEA7965452,133,0.27961686,0.6940864,chromosome
yent-SAMEA7965452,134,0.99267054,0.009688248,plasmid
yent-SAMEA7965452,135,0.37681553,0.59361964,chromosome
yent-SAMEA7965452,136,0.44505975,0.5271372,chromosome
yent-SAMEA7965452,137,0.26328135,0.6924532,chromosome
yent-SAMEA7965452,138,0.59403855,0.3699345,plasmid
yent-SAMEA7965452,139,0.18604577,0.7789253,chromosome
yent-SAMEA7965452,140,0.42474592,0.5594482,chromosome
yent-SAMEA7965452,141,0.81194663,0.8848379,ambiguous
yent-SAMEA7965452,142,0.39448166,0.63942593,chromosome
yent-SAMEA7965452,143,0.45226297,0.58697987,chromosome
yent-SAMEA7965452,144,0.006553145,0.9992149,chromosome
yent-SAMEA7965452,145,0.33543992,0.77944446,chromosome
yent-SAMEA7965452,146,0.5736572,0.41191134,plasmid
yent-SAMEA7965452,147,0.56561506,0.9775392,ambiguous
yent-SAMEA7965452,148,0.53237456,0.45622218,plasmid
yent-SAMEA7965452,149,0.57290167,0.41514224,plasmid
yent-SAMEA7965452,150,0.9953023,0.008094852,plasmid
yent-SAMEA7965452,151,0.064096645,0.92082083,chromosome
yent-SAMEA7965452,152,0.07249052,0.99981946,chromosome
yent-SAMEA7965452,153,0.020245755,0.9790028,chromosome
yent-SAMEA7965452,154,0.6486637,0.95431304,ambiguous
yent-SAMEA7965452,155,0.001910094,0.9997186,chromosome
yent-SAMEA7965452,156,0.000110319605,0.9998889,chromosome
yent-SAMEA7965452,157,0.10198488,0.90594923,chromosome
yent-SAMEA7965452,158,0.1373421,0.8717298,chromosome
yent-SAMEA7965452,159,0.0031981738,0.99950063,chromosome
yent-SAMEA7965452,160,0.7875883,0.8249427,ambiguous
yent-SAMEA7965452,161,0.28642952,0.7373512,chromosome
yent-SAMEA7965452,162,0.24298224,0.7752166,chromosome
yent-SAMEA7965452,163,0.070880204,0.9825471,chromosome
yent-SAMEA7965452,164,0.59328437,0.578012,ambiguous
yent-SAMEA7965452,165,0.026918355,0.9975605,chromosome
yent-SAMEA7965452,166,0.18214735,0.83289444,chromosome
yent-SAMEA7965452,167,0.06677685,0.94417006,chromosome
yent-SAMEA7965452,168,0.297824,0.73622185,chromosome
yent-SAMEA7965452,169,0.3162313,0.71959794,chromosome
yent-SAMEA7965452,170,0.31707582,0.6582813,chromosome
yent-SAMEA7965452,171,0.06808683,0.94317204,chromosome
yent-SAMEA7965452,172,0.10017426,0.91340655,chromosome
yent-SAMEA7965452,173,0.34176677,0.9788862,chromosome
yent-SAMEA7965452,174,0.81539756,0.9252388,ambiguous
yent-SAMEA7965452,175,0.9932261,0.3853095,plasmid
yent-SAMEA7965452,176,0.9932596,0.26469013,plasmid
yent-SAMEA7965452,177,0.45631975,0.68740857,chromosome
yent-SAMEA7965452,178,0.4164188,0.73413116,chromosome
yent-SAMEA7965452,179,0.7024762,0.36314547,plasmid
yent-SAMEA7965452,180,0.6983675,0.36846012,plasmid
yent-SAMEA7965452,181,0.320547,0.7157475,chromosome
yent-SAMEA7965452,182,0.35318485,0.6809435,chromosome
yent-SAMEA7965452,183,0.8953684,0.8688745,ambiguous
yent-SAMEA7965452,184,0.70972264,0.9751916,ambiguous
yent-SAMEA7965452,185,0.7143359,0.35311115,plasmid
yent-SAMEA7965452,186,0.7054644,0.3637964,plasmid
yent-SAMEA7965452,187,0.22684352,0.8012579,chromosome
yent-SAMEA7965452,188,0.21242279,0.8148803,chromosome
yent-SAMEA7965452,189,0.3100788,0.8797709,chromosome
yent-SAMEA7965452,190,0.035263877,0.9681968,chromosome
yent-SAMEA7965452,191,0.70494705,0.9774506,ambiguous
yent-SAMEA7965452,192,0.17637487,0.9192689,chromosome
yent-SAMEA7965452,193,0.5243388,0.53309816,ambiguous
yent-SAMEA7965452,194,0.51954836,0.5343733,ambiguous
yent-SAMEA7965452,195,0.72497845,0.9461409,ambiguous
yent-SAMEA7965452,196,0.14418629,0.9123941,chromosome
yent-SAMEA7965452,197,0.7298468,0.96809566,ambiguous
yent-SAMEA7965452,198,0.47618142,0.9091856,chromosome
yent-SAMEA7965452,199,0.43646148,0.87855047,chromosome
yent-SAMEA7965452,200,0.5632233,0.9977901,ambiguous
yent-SAMEA7965452,201,0.19283818,0.9742366,chromosome
yent-SAMEA7965452,202,0.6677046,0.73477006,ambiguous
yent-SAMEA7965452,203,0.9969819,0.23867698,plasmid
yent-SAMEA7965452,204,0.1829647,0.9867877,chromosome
yent-SAMEA7965452,205,0.25679266,0.98946637,chromosome
yent-SAMEA7965452,206,0.29818988,0.90639436,chromosome
yent-SAMEA7965452,207,0.28364253,0.945032,chromosome
yent-SAMEA7965452,208,0.15226127,0.93755,chromosome
yent-SAMEA7965452,209,0.576478,0.61846846,ambiguous
yent-SAMEA7965452,210,0.6404034,0.9724443,ambiguous
yent-SAMEA7965452,211,0.6587382,0.94040424,ambiguous
yent-SAMEA7965452,212,0.70225596,0.81604487,ambiguous
yent-SAMEA7965452,213,0.9113344,0.89036673,ambiguous
yent-SAMEA7965452,214,0.11067001,0.96088547,chromosome
yent-SAMEA7965452,215,0.52075106,0.6496655,ambiguous
yent-SAMEA7965452,216,0.10567538,0.97310436,chromosome
yent-SAMEA7965452,217,0.14661805,0.9847984,chromosome
yent-SAMEA7965452,218,0.5394804,0.70933264,ambiguous
yent-SAMEA7965452,219,0.5089743,0.9916836,ambiguous
yent-SAMEA7965452,220,0.12663417,0.9794245,chromosome
yent-SAMEA7965452,221,0.7908973,0.9328965,ambiguous
yent-SAMEA7965452,222,0.5836547,0.9057823,ambiguous
yent-SAMEA7965452,223,0.71090233,0.9633479,ambiguous
yent-SAMEA7965452,224,0.65936214,0.46343827,plasmid
yent-SAMEA7965452,225,0.658579,0.9526595,ambiguous
yent-SAMEA7965452,226,0.26219696,0.93051577,chromosome
yent-SAMEA7965452,227,0.06359979,0.9899573,chromosome
yent-SAMEA7965452,228,0.9891567,0.2485775,plasmid
yent-SAMEA7965452,229,0.8774409,0.92574656,ambiguous
yent-SAMEA7965452,230,0.023828862,0.9955675,chromosome
yent-SAMEA7965452,231,0.1396022,0.9853674,chromosome
yent-SAMEA7965452,232,0.01599961,0.9974981,chromosome
yent-SAMEA7965452,233,0.79106253,0.9657223,ambiguous
yent-SAMEA7965452,234,0.44913223,0.7279971,chromosome
yent-SAMEA7965452,235,0.68979627,0.98227215,ambiguous
yent-SAMEA7965452,236,0.62028384,0.961057,ambiguous
yent-SAMEA7965452,237,0.40498203,0.9631877,chromosome
yent-SAMEA7965452,238,0.30563352,0.930123,chromosome
yent-SAMEA7965452,239,0.1161803,0.9835043,chromosome
yent-SAMEA7965452,240,0.5808987,0.6149928,ambiguous
yent-SAMEA7965452,241,0.20144214,0.94133353,chromosome
yent-SAMEA7965452,242,0.5812416,0.4869369,plasmid
yent-SAMEA7965452,243,0.5130394,0.6977502,ambiguous
yent-SAMEA7965452,244,0.11264055,0.9944102,chromosome
yent-SAMEA7965452,245,0.76790214,0.9594743,ambiguous
yent-SAMEA7965452,246,0.5853332,0.97004896,ambiguous
yent-SAMEA7965452,247,0.32944298,0.8921682,chromosome
yent-SAMEA7965452,248,0.5501748,0.52120817,ambiguous
yent-SAMEA7965452,249,0.2711103,0.9400387,chromosome
yent-SAMEA7965452,250,0.039962307,0.9672113,chromosome
yent-SAMEA7965453,1,0.003860709,0.9966221,chromosome
yent-SAMEA7965453,2,0.011063732,0.9888319,chromosome
yent-SAMEA7965453,3,0.0028670386,0.99747247,chromosome
yent-SAMEA7965453,4,0.0013425932,0.99893826,chromosome
yent-SAMEA7965453,5,0.019648738,0.97944564,chromosome
yent-SAMEA7965453,6,0.022220409,0.9768511,chromosome
yent-SAMEA7965453,7,0.010819307,0.9893461,chromosome
yent-SAMEA7965453,8,0.022932619,0.97571325,chromosome
yent-SAMEA7965453,9,0.019247545,0.9801522,chromosome
yent-SAMEA7965453,10,0.0030730697,0.99720687,chromosome
yent-SAMEA7965453,11,0.015273242,0.984338,chromosome
yent-SAMEA7965453,12,0.021630531,0.97673994,chromosome
yent-SAMEA7965453,13,0.011928165,0.98809344,chromosome
yent-SAMEA7965453,14,0.0048295613,0.995531,chromosome
yent-SAMEA7965453,15,0.0122111915,0.9875448,chromosome
yent-SAMEA7965453,16,0.016181026,0.98341054,chromosome
yent-SAMEA7965453,17,0.022106737,0.97594076,chromosome
yent-SAMEA7965453,18,0.028731054,0.97134364,chromosome
yent-SAMEA7965453,19,0.023754073,0.97556925,chromosome
yent-SAMEA7965453,20,0.023759376,0.9742837,chromosome
yent-SAMEA7965453,21,0.02925199,0.9689764,chromosome
yent-SAMEA7965453,22,0.016018983,0.98306894,chromosome
yent-SAMEA7965453,23,0.022872789,0.9768221,chromosome
yent-SAMEA7965453,24,0.013396769,0.98612124,chromosome
yent-SAMEA7965453,25,0.027308092,0.9706123,chromosome
yent-SAMEA7965453,26,0.03281617,0.96348816,chromosome
yent-SAMEA7965453,27,0.02342884,0.9764189,chromosome
yent-SAMEA7965453,28,0.025828458,0.9715316,chromosome
yent-SAMEA7965453,29,0.02999292,0.96610636,chromosome
yent-SAMEA7965453,30,0.03564305,0.9600695,chromosome
yent-SAMEA7965453,31,0.040279754,0.95501465,chromosome
yent-SAMEA7965453,32,0.029094212,0.9681427,chromosome
yent-SAMEA7965453,33,0.65197015,0.33839077,plasmid
yent-SAMEA7965453,34,0.0026215145,0.9977082,chromosome
yent-SAMEA7965453,35,0.02802647,0.97009206,chromosome
yent-SAMEA7965453,36,0.024026118,0.9746255,chromosome
yent-SAMEA7965453,37,0.0035155904,0.99685585,chromosome
yent-SAMEA7965453,38,0.039501067,0.9564756,chromosome
yent-SAMEA7965453,39,0.029450642,0.96947527,chromosome
yent-SAMEA7965453,40,0.02582823,0.9724544,chromosome
yent-SAMEA7965453,41,0.011702976,0.9881883,chromosome
yent-SAMEA7965453,42,0.050618164,0.9456952,chromosome
yent-SAMEA7965453,43,0.008851387,0.9914035,chromosome
yent-SAMEA7965453,44,0.0629724,0.9293255,chromosome
yent-SAMEA7965453,45,0.020709047,0.97835004,chromosome
yent-SAMEA7965453,46,0.029279327,0.9664083,chromosome
yent-SAMEA7965453,47,0.038638737,0.95494443,chromosome
yent-SAMEA7965453,48,0.005614012,0.9950576,chromosome
yent-SAMEA7965453,49,0.006896045,0.9940917,chromosome
yent-SAMEA7965453,50,0.03134609,0.9639564,chromosome
yent-SAMEA7965453,51,0.040922612,0.95349103,chromosome
yent-SAMEA7965453,52,0.078112684,0.91494155,chromosome
yent-SAMEA7965453,53,0.17517707,0.81149006,chromosome
yent-SAMEA7965453,54,0.04492622,0.9479297,chromosome
yent-SAMEA7965453,55,0.02771657,0.96889216,chromosome
yent-SAMEA7965453,56,0.05862377,0.93240094,chromosome
yent-SAMEA7965453,57,0.03363248,0.96240026,chromosome
yent-SAMEA7965453,58,0.043298878,0.95236725,chromosome
yent-SAMEA7965453,59,0.04012174,0.9564164,chromosome
yent-SAMEA7965453,60,0.08204816,0.9136636,chromosome
yent-SAMEA7965453,61,0.0590641,0.9353032,chromosome
yent-SAMEA7965453,62,0.00047276047,0.9995758,chromosome
yent-SAMEA7965453,63,0.05827061,0.93586415,chromosome
yent-SAMEA7965453,64,0.0811407,0.9095458,chromosome
yent-SAMEA7965453,65,0.057003118,0.9346921,chromosome
yent-SAMEA7965453,66,0.08881008,0.891172,chromosome
yent-SAMEA7965453,67,0.07701223,0.9077693,chromosome
yent-SAMEA7965453,68,0.06405483,0.9249733,chromosome
yent-SAMEA7965453,69,0.2553678,0.7156447,chromosome
yent-SAMEA7965453,70,0.11962576,0.8592882,chromosome
yent-SAMEA7965453,71,0.05943995,0.93236786,chromosome
yent-SAMEA7965453,72,0.07764685,0.9063527,chromosome
yent-SAMEA7965453,73,0.11999874,0.85481656,chromosome
yent-SAMEA7965453,74,0.08675092,0.8943116,chromosome
yent-SAMEA7965453,75,0.13454986,0.83956033,chromosome
yent-SAMEA7965453,76,0.086902715,0.89770854,chromosome
yent-SAMEA7965453,77,0.9910005,0.010997653,plasmid
yent-SAMEA7965453,78,0.12500095,0.8490655,chromosome
yent-SAMEA7965453,79,0.04710931,0.9507733,chromosome
yent-SAMEA7965453,80,0.13018887,0.85777664,chromosome
yent-SAMEA7965453,81,0.14443208,0.8312528,chromosome
yent-SAMEA7965453,82,0.07507484,0.9218553,chromosome
yent-SAMEA7965453,83,0.19972633,0.7616214,chromosome
yent-SAMEA7965453,84,0.08716178,0.8986818,chromosome
yent-SAMEA7965453,85,0.07354844,0.9119813,chromosome
yent-SAMEA7965453,86,0.3231391,0.6373277,chromosome
yent-SAMEA7965453,87,0.0984358,0.8972982,chromosome
yent-SAMEA7965453,88,0.16054761,0.80422056,chromosome
yent-SAMEA7965453,89,0.18433197,0.77940786,chromosome
yent-SAMEA7965453,90,0.11371521,0.86328113,chromosome
yent-SAMEA7965453,91,0.86056477,0.13603893,plasmid
yent-SAMEA7965453,92,0.29241037,0.664406,chromosome
yent-SAMEA7965453,93,0.65210265,0.3759664,plasmid
yent-SAMEA7965453,94,0.048136845,0.9477247,chromosome
yent-SAMEA7965453,95,0.1712134,0.79473966,chromosome
yent-SAMEA7965453,96,0.13466938,0.83816427,chromosome
yent-SAMEA7965453,97,0.58842516,0.44414625,plasmid
yent-SAMEA7965453,98,0.12356991,0.9643702,chromosome
yent-SAMEA7965453,99,0.31971323,0.63392484,chromosome
yent-SAMEA7965453,100,0.011589854,0.9880285,chromosome
yent-SAMEA7965453,101,0.25409985,0.712029,chromosome
yent-SAMEA7965453,102,0.0958928,0.9943462,chromosome
yent-SAMEA7965453,103,0.82184976,0.85608804,ambiguous
yent-SAMEA7965453,104,0.09036947,0.9759799,chromosome
yent-SAMEA7965453,105,0.47597477,0.6551819,chromosome
yent-SAMEA7965453,106,0.39692792,0.97275543,chromosome
yent-SAMEA7965453,107,0.04866892,0.9549377,chromosome
yent-SAMEA7965453,108,0.078472644,0.9279189,chromosome
yent-SAMEA7965453,109,0.5309228,0.98056406,ambiguous
yent-SAMEA7965453,110,0.2848137,0.73750746,chromosome
yent-SAMEA7965453,111,0.32456896,0.69931144,chromosome
yent-SAMEA7965453,112,0.21349813,0.77525383,chromosome
yent-SAMEA7965453,113,0.4376647,0.60782784,chromosome
yent-SAMEA7965453,114,0.3630565,0.6716865,chromosome
yent-SAMEA7965453,115,0.10413996,0.9994153,chromosome
yent-SAMEA7965453,116,0.4049487,0.9797152,chromosome
yent-SAMEA7965453,117,0.09541182,0.91103715,chromosome
yent-SAMEA7965453,118,0.007785396,0.9925316,chromosome
yent-SAMEA7965453,119,0.17728207,0.9318399,chromosome
yent-SAMEA7965453,120,0.06999451,0.93628544,chromosome
yent-SAMEA7965453,121,0.15738678,0.99152195,chromosome
yent-SAMEA7965453,122,0.09862739,0.8990132,chromosome
yent-SAMEA7965453,123,0.38271075,0.86317134,chromosome
yent-SAMEA7965453,124,0.8731142,0.5016559,ambiguous
yent-SAMEA7965453,125,0.9158321,0.84697706,ambiguous
yent-SAMEA7965453,126,0.5608711,0.6088115,ambiguous
yent-SAMEA7965453,127,0.16309203,0.96296835,chromosome
yent-SAMEA7965453,128,0.79897964,0.9371523,ambiguous
yent-SAMEA7965453,129,0.5788224,0.5472398,ambiguous
yent-SAMEA7965453,130,0.07137366,0.9345463,chromosome
yent-SAMEA7965453,131,0.06841609,0.9366227,chromosome
yent-SAMEA7965453,132,0.881821,0.5615722,ambiguous
yent-SAMEA7965453,133,0.69082063,0.9785984,ambiguous
yent-SAMEA7965453,134,0.100794055,0.9629986,chromosome
yent-SAMEA7965453,135,0.6433172,0.9484786,ambiguous
yent-SAMEA7965453,136,0.18309583,0.97168475,chromosome
yent-SAMEA7965453,137,0.10890189,0.9054588,chromosome
yent-SAMEA7965453,138,0.067610055,0.96583784,chromosome
yent-SAMEA7965453,139,0.15128657,0.9755813,chromosome
yent-SAMEA7965453,140,0.6072984,0.73315364,ambiguous
yent-SAMEA7965453,141,0.06199075,0.9366303,chromosome
yent-SAMEA7965453,142,0.5599969,0.99760973,ambiguous
yent-SAMEA7965453,143,0.7047174,0.9792302,ambiguous
yent-SAMEA7965453,144,0.9506387,0.32124525,plasmid
yent-SAMEA7965453,145,0.7363127,0.37685412,plasmid
yent-SAMEA7965453,146,0.7596656,0.9766,ambiguous
yent-SAMEA7965453,147,0.7939103,0.2828885,plasmid
yent-SAMEA7965453,148,0.9425671,0.107781895,plasmid
yent-SAMEA7965453,149,0.9045393,0.83857626,ambiguous
yent-SAMEA7965453,150,0.15455502,0.9725788,chromosome
yent-SAMEA7965453,151,0.10424133,0.95808595,chromosome
yent-SAMEA7965453,152,0.5534225,0.984056,ambiguous
yent-SAMEA7965453,153,0.18455152,0.96073294,chromosome
yent-SAMEA7965453,154,0.06153854,0.98931235,chromosome
yent-SAMEA7965453,155,0.55793774,0.98890215,ambiguous
yent-SAMEA7965453,156,0.63494635,0.75866926,ambiguous
yent-SAMEA7965453,157,0.88103867,0.9109906,ambiguous
yent-SAMEA7965453,158,0.079906836,0.9908693,chromosome
yent-SAMEA7965453,159,0.4550342,0.92537403,chromosome
yent-SAMEA7965453,160,0.056472972,0.9939715,chromosome
yent-SAMEA7965453,161,0.6989819,0.98962057,ambiguous
yent-SAMEA7965453,162,0.33062157,0.90448546,chromosome
yent-SAMEA7965453,163,0.62645996,0.44989243,plasmid
yent-SAMEA7965453,164,0.054610956,0.989068,chromosome
yent-SAMEA7965453,165,0.5737651,0.9774968,ambiguous
yent-SAMEA7965453,166,0.73848003,0.36375526,plasmid
yent-SAMEA7965453,167,0.6188116,0.8070476,ambiguous
yent-SAMEA7965453,168,0.659172,0.9771388,ambiguous
yent-SAMEA7965453,169,0.57504565,0.9216515,ambiguous
yent-SAMEA7965453,170,0.7709667,0.9223513,ambiguous
yent-SAMEA7965453,171,0.077593304,0.9931874,chromosome
yent-SAMEA7965453,172,0.028223703,0.97799885,chromosome
yent-SAMEA7965453,173,0.38617694,0.9225863,chromosome
yent-SAMEA7965453,174,0.6581269,0.96333116,ambiguous
yent-SAMEA7965453,175,0.39966482,0.7523067,chromosome
yent-SAMEA7965453,176,0.8162328,0.94027835,ambiguous
yent-SAMEA7965453,177,0.59944165,0.9487801,ambiguous
yent-SAMEA7965453,178,0.121084414,0.97806096,chromosome
yent-SAMEA7965453,179,0.15108372,0.955952,chromosome
yent-SAMEA7965453,180,0.13433646,0.95808655,chromosome
yent-SAMEA7965453,181,0.65471154,0.98504436,ambiguous
yent-SAMEA7965453,182,0.36722746,0.92070633,chromosome
yent-SAMEA7965453,183,0.7807339,0.9223205,ambiguous
yent-SAMEA7965453,184,0.6271259,0.50290304,ambiguous
yent-SAMEA7965453,185,0.39266223,0.95898956,chromosome
yent-SAMEA7965454,1,0.005230682,0.99525756,chromosome
yent-SAMEA7965454,2,0.007877907,0.99228364,chromosome
yent-SAMEA7965454,3,0.0025198201,0.9978854,chromosome
yent-SAMEA7965454,4,0.0009759575,0.99923813,chromosome
yent-SAMEA7965454,5,0.013953027,0.9854858,chromosome
yent-SAMEA7965454,6,0.019454286,0.9794079,chromosome
yent-SAMEA7965454,7,0.014654486,0.98475593,chromosome
yent-SAMEA7965454,8,0.009812309,0.9900793,chromosome
yent-SAMEA7965454,9,0.0219776,0.97650105,chromosome
yent-SAMEA7965454,10,0.014351875,0.98553187,chromosome
yent-SAMEA7965454,11,0.022495896,0.97571427,chromosome
yent-SAMEA7965454,12,0.013699195,0.98601913,chromosome
yent-SAMEA7965454,13,0.016789889,0.9826288,chromosome
yent-SAMEA7965454,14,0.01759381,0.98140717,chromosome
yent-SAMEA7965454,15,0.022286694,0.9762632,chromosome
yent-SAMEA7965454,16,0.011817937,0.9878007,chromosome
yent-SAMEA7965454,17,0.032195825,0.96615744,chromosome
yent-SAMEA7965454,18,0.013846168,0.9860495,chromosome
yent-SAMEA7965454,19,0.017003622,0.9816774,chromosome
yent-SAMEA7965454,20,0.017753754,0.9816846,chromosome
yent-SAMEA7965454,21,0.023228068,0.97495484,chromosome
yent-SAMEA7965454,22,0.027683455,0.97054064,chromosome
yent-SAMEA7965454,23,0.021068437,0.97735834,chromosome
yent-SAMEA7965454,24,0.031713147,0.9643984,chromosome
yent-SAMEA7965454,25,0.002731312,0.9977018,chromosome
yent-SAMEA7965454,26,0.017667903,0.9812366,chromosome
yent-SAMEA7965454,27,0.01859686,0.9798052,chromosome
yent-SAMEA7965454,28,0.02695984,0.9718859,chromosome
yent-SAMEA7965454,29,0.012334148,0.98846287,chromosome
yent-SAMEA7965454,30,0.036130883,0.9592913,chromosome
yent-SAMEA7965454,31,0.029291479,0.96757174,chromosome
yent-SAMEA7965454,32,0.9752974,0.024535764,plasmid
yent-SAMEA7965454,33,0.032958534,0.9672483,chromosome
yent-SAMEA7965454,34,0.03156627,0.9649545,chromosome
yent-SAMEA7965454,35,0.024809405,0.9733927,chromosome
yent-SAMEA7965454,36,0.022413988,0.9776564,chromosome
