sample,contig,plasmid_score,chrom_score,label
pdams-SAMN16091814,177,0.20823514,0.7620956,chromosome
pdams-SAMN16091814,178,0.07717352,0.90975815,chromosome
pdams-SAMN16091814,179,0.35129893,0.6397884,chromosome
pdams-SAMN16091814,180,0.17189077,0.801719,chromosome
pdams-SAMN16091814,181,0.082078986,0.90330005,chromosome
pdams-SAMN16091814,182,0.024525719,0.97120607,chromosome
pdams-SAMN16091814,183,0.041100502,0.9516324,chromosome
pdams-SAMN16091814,184,0.029445307,0.96562994,chromosome
pdams-SAMN16091814,185,0.11602746,0.86193514,chromosome
pdams-SAMN16091814,186,0.0572429,0.9318319,chromosome
pdams-SAMN16091814,187,0.04932584,0.9413442,chromosome
pdams-SAMN16091814,188,0.056740776,0.9324221,chromosome
pdams-SAMN16091814,189,0.08491666,0.8997623,chromosome
pdams-SAMN16091814,190,0.04770858,0.94386375,chromosome
pdams-SAMN16091814,191,0.18576807,0.7886485,chromosome
pdams-SAMN16091814,192,0.21361591,0.7596129,chromosome
pdams-SAMN16091814,193,0.118667886,0.8594165,chromosome
pdams-SAMN16091814,194,0.061873812,0.9261022,chromosome
pdams-SAMN16091814,195,0.058741003,0.93004346,chromosome
pdams-SAMN16091814,196,0.0538813,0.93748456,chromosome
pdams-SAMN16091814,197,0.36195266,0.6351248,chromosome
pdams-SAMN16091814,198,0.25781688,0.71722454,chromosome
pdams-SAMN16091814,199,0.21530534,0.75232804,chromosome
pdams-SAMN16091814,200,0.026747333,0.968708,chromosome
pdams-SAMN16091814,201,0.20578447,0.7665004,chromosome
pdams-SAMN16091814,202,0.04747641,0.9438966,chromosome
pdams-SAMN16091814,203,0.08114684,0.9033843,chromosome
pdams-SAMN16091814,204,0.28603274,0.6836433,chromosome
pdams-SAMN16091814,205,0.09044549,0.89218014,chromosome
pdams-SAMN16091814,206,0.043591227,0.9482829,chromosome
pdams-SAMN16091814,207,0.049960565,0.9405471,chromosome
pdams-SAMN16091814,208,0.121361926,0.8531971,chromosome
pdams-SAMN16091814,209,0.34606197,0.6443306,chromosome
pdams-SAMN16091814,210,0.32885438,0.6571086,chromosome
pdams-SAMN16091814,211,0.040156975,0.95265603,chromosome
pdams-SAMN16091814,212,0.108902305,0.87069947,chromosome
pdams-SAMN16091814,213,0.08208696,0.9033445,chromosome
pdams-SAMN16091814,214,0.2563941,0.71804065,chromosome
pdams-SAMN16091814,215,0.09248541,0.8889454,chromosome
pdams-SAMN16091814,216,0.07688349,0.90745115,chromosome
pdams-SAMN16091814,217,0.079166286,0.9049523,chromosome
pdams-SAMN16091814,218,0.34514925,0.64671594,chromosome
pdams-SAMN16091814,219,0.054295067,0.9349224,chromosome
pdams-SAMN16091814,220,0.120615855,0.8564196,chromosome
pdams-SAMN16091814,221,0.17775066,0.79682523,chromosome
pdams-SAMN16091814,222,0.12690458,0.84868896,chromosome
pdams-SAMN16091814,223,0.24841055,0.72098655,chromosome
pdams-SAMN16091814,224,0.09679764,0.8835578,chromosome
pdams-SAMN16091814,225,0.09356075,0.88791436,chromosome
pdams-SAMN16091814,226,0.07417934,0.9112528,chromosome
pdams-SAMN16091814,227,0.0720689,0.91384536,chromosome
pdams-SAMN16091814,228,0.039768074,0.9529711,chromosome
pdams-SAMN16091814,229,0.045371454,0.94608665,chromosome
pdams-SAMN16091814,230,0.32620066,0.6546417,chromosome
pdams-SAMN16091814,231,0.2598074,0.698632,chromosome
pdams-SAMN16091814,232,0.12088439,0.855037,chromosome
pdams-SAMN16091814,233,0.065466344,0.9210552,chromosome
pdams-SAMN16091814,234,0.089215055,0.8938377,chromosome
pdams-SAMN16091814,235,0.08886845,0.89248735,chromosome
pdams-SAMN16091814,236,0.09908671,0.87974554,chromosome
pdams-SAMN16091814,237,0.056757648,0.9317703,chromosome
pdams-SAMN16091814,238,0.14844331,0.82284665,chromosome
pdams-SAMN16091814,239,0.1384724,0.8343961,chromosome
pdams-SAMN16091814,240,0.37880462,0.9168719,chromosome
pdams-SAMN16091814,241,0.0943062,0.8868246,chromosome
pdams-SAMN16091814,242,0.10286276,0.87568647,chromosome
pdams-SAMN16091814,243,0.06494905,0.92171544,chromosome
pdams-SAMN16091814,244,0.15738341,0.8120596,chromosome
pdams-SAMN16091814,245,0.074322745,0.9111714,chromosome
pdams-SAMN16091814,246,0.10593659,0.8721918,chromosome
pdams-SAMN16091814,247,0.08109021,0.90359634,chromosome
pdams-SAMN16091814,248,0.054179497,0.9352836,chromosome
pdams-SAMN16091814,249,0.10618441,0.87126106,chromosome
pdams-SAMN16091814,250,0.13734426,0.835545,chromosome
pdams-SAMN16091814,251,0.09770575,0.8834389,chromosome
pdams-SAMN16091814,252,0.16473612,0.80109227,chromosome
pdams-SAMN16091814,253,0.058435462,0.9308441,chromosome
pdams-SAMN16091814,254,0.08966016,0.8899768,chromosome
pdams-SAMN16091814,255,0.29237056,0.68894154,chromosome
pdams-SAMN16091814,256,0.058944713,0.92852515,chromosome
pdams-SAMN16091814,257,0.35761166,0.63576716,chromosome
pdams-SAMN16091814,258,0.09969087,0.878403,chromosome
pdams-SAMN16091814,259,0.12738635,0.8470286,chromosome
pdams-SAMN16091814,260,0.14511538,0.8285296,chromosome
pdams-SAMN16091814,261,0.06562839,0.92029697,chromosome
pdams-SAMN16091814,262,0.07604338,0.9078889,chromosome
pdams-SAMN16091814,263,0.3310788,0.65562356,chromosome
pdams-SAMN16091814,264,0.06493544,0.9212463,chromosome
pdams-SAMN16091814,265,0.079139054,0.9038083,chromosome
pdams-SAMN16091814,266,0.346491,0.6433419,chromosome
pdams-SAMN16091814,267,0.10760614,0.87021357,chromosome
pdams-SAMN16091814,268,0.13811618,0.8318974,chromosome
pdams-SAMN16091814,269,0.10442003,0.87278354,chromosome
pdams-SAMN16091814,270,0.10366716,0.8741928,chromosome
pdams-SAMN16091814,271,0.09503324,0.88593876,chromosome
pdams-SAMN16091814,272,0.15926395,0.8068291,chromosome
pdams-SAMN16091814,273,0.1700048,0.79708874,chromosome
pdams-SAMN16091814,274,0.11337196,0.8620743,chromosome
pdams-SAMN16091814,275,0.055476896,0.93278724,chromosome
pdams-SAMN16091814,276,0.342431,0.64574534,chromosome
pdams-SAMN16091814,277,0.15666088,0.81297976,chromosome
pdams-SAMN16091814,278,0.055026803,0.9337912,chromosome
pdams-SAMN16091814,279,0.0915538,0.88906914,chromosome
pdams-SAMN16091814,280,0.10234091,0.877939,chromosome
pdams-SAMN16091814,281,0.34606513,0.6491732,chromosome
pdams-SAMN16091814,282,0.101110965,0.8797453,chromosome
pdams-SAMN16091814,283,0.08416025,0.89624417,chromosome
pdams-SAMN16091814,284,0.14075749,0.8292124,chromosome
pdams-SAMN16091814,285,0.10049262,0.8788272,chromosome
pdams-SAMN16091814,286,0.13205005,0.8407868,chromosome
pdams-SAMN16091814,287,0.1246228,0.8489751,chromosome
pdams-SAMN16091814,288,0.13671339,0.8359257,chromosome
pdams-SAMN16091814,289,0.23051625,0.7375563,chromosome
pdams-SAMN16091814,290,0.12569596,0.8497958,chromosome
pdams-SAMN16091814,291,0.09119267,0.8893084,chromosome
pdams-SAMN16091814,292,0.28553438,0.6817298,chromosome
pdams-SAMN16091814,293,0.11015156,0.86674386,chromosome
pdams-SAMN16091814,294,0.13551305,0.836836,chromosome
pdams-SAMN16091814,295,0.11178376,0.8665836,chromosome
pdams-SAMN16091814,296,0.34955376,0.64315504,chromosome
pdams-SAMN16091814,297,0.14284201,0.82757396,chromosome
pdams-SAMN16091814,298,0.080455765,0.9025351,chromosome
pdams-SAMN16091814,299,0.07093768,0.9120819,chromosome
pdams-SAMN16091814,300,0.12853241,0.8448169,chromosome
pdams-SAMN16091814,301,0.20650429,0.75368947,chromosome
pdams-SAMN16091814,302,0.11249973,0.8649136,chromosome
pdams-SAMN16091814,303,0.093863405,0.88516504,chromosome
pdams-SAMN16091814,304,0.073501,0.9110635,chromosome
pdams-SAMN16091814,305,0.34331152,0.64900726,chromosome
pdams-SAMN16091814,306,0.17883667,0.7886758,chromosome
pdams-SAMN16091814,307,0.35100862,0.6447178,chromosome
pdams-SAMN16091814,308,0.10102558,0.87703395,chromosome
pdams-SAMN16091814,309,0.1451237,0.82665604,chromosome
pdams-SAMN16091814,310,0.03783594,0.9543862,chromosome
pdams-SAMN16091814,311,0.25684106,0.7068871,chromosome
pdams-SAMN16091814,312,0.114121355,0.8629422,chromosome
pdams-SAMN16091814,313,0.17865402,0.7840277,chromosome
pdams-SAMN16091814,314,0.0967954,0.88302046,chromosome
pdams-SAMN16091814,315,0.35039833,0.64596415,chromosome
pdams-SAMN16091814,316,0.3207727,0.71744674,chromosome
pdams-SAMN16091814,317,0.071420096,0.9152944,chromosome
pdams-SAMN16091814,318,0.16333663,0.8058234,chromosome
pdams-SAMN16091814,319,0.10315934,0.87425965,chromosome
pdams-SAMN16091814,320,0.073094815,0.9107955,chromosome
pdams-SAMN16091814,321,0.08951358,0.8923633,chromosome
pdams-SAMN16091814,322,0.13086995,0.84527355,chromosome
pdams-SAMN16091814,323,0.1066222,0.8707616,chromosome
pdams-SAMN16091814,324,0.14858155,0.8205643,chromosome
pdams-SAMN16091814,325,0.1022148,0.8759811,chromosome
pdams-SAMN16091814,326,0.34993628,0.6471745,chromosome
pdams-SAMN16091814,327,0.08138773,0.9012765,chromosome
pdams-SAMN16091814,328,0.13768977,0.8318421,chromosome
pdams-SAMN16091814,329,0.33968163,0.649583,chromosome
pdams-SAMN16091814,330,0.3454809,0.65073836,chromosome
pdams-SAMN16091814,331,0.13108313,0.8423103,chromosome
pdams-SAMN16091814,332,0.12194204,0.8546086,chromosome
pdams-SAMN16091814,333,0.30703792,0.6638459,chromosome
pdams-SAMN16091814,334,0.34389514,0.6515973,chromosome
pdams-SAMN16091814,335,0.093499176,0.8869766,chromosome
pdams-SAMN16091814,336,0.1505427,0.8198842,chromosome
pdams-SAMN16091814,337,0.13727428,0.83494717,chromosome
pdams-SAMN16091814,338,0.061331265,0.9291764,chromosome
pdams-SAMN16091814,339,0.10172206,0.87688726,chromosome
pdams-SAMN16091814,340,0.107652694,0.870088,chromosome
pdams-SAMN16091814,341,0.081079535,0.901491,chromosome
pdams-SAMN16091814,342,0.1612273,0.80535245,chromosome
pdams-SAMN16091814,343,0.101843104,0.87691057,chromosome
pdams-SAMN16091814,344,0.14083208,0.8331934,chromosome
pdams-SAMN16091814,345,0.27683538,0.6830103,chromosome
pdams-SAMN16091814,346,0.26237693,0.69684017,chromosome
pdams-SAMN16091814,347,0.16052447,0.80944526,chromosome
pdams-SAMN16091814,348,0.070376545,0.9157388,chromosome
pdams-SAMN16091814,349,0.09079371,0.89153475,chromosome
pdams-SAMN16091814,350,0.25295904,0.71717,chromosome
pdams-SAMN16091814,351,0.14424619,0.82722735,chromosome
pdams-SAMN16091814,352,0.07130129,0.9158076,chromosome
pdams-SAMN16091814,353,0.3416201,0.64695096,chromosome
pdams-SAMN16091814,354,0.099542916,0.88045555,chromosome
pdams-SAMN16091814,355,0.1611611,0.80841064,chromosome
pdams-SAMN16091814,356,0.08507393,0.89736265,chromosome
pdams-SAMN16091814,357,0.19865258,0.76376116,chromosome
pdams-SAMN16091814,358,0.08668802,0.89401394,chromosome
pdams-SAMN16091814,359,0.34510687,0.6479982,chromosome
pdams-SAMN16091814,360,0.053025957,0.93460023,chromosome
pdams-SAMN16091814,361,0.100461766,0.8778736,chromosome
pdams-SAMN16091814,362,0.14531219,0.8259161,chromosome
pdams-SAMN16091814,363,0.28263947,0.6816651,chromosome
pdams-SAMN16091814,364,0.1287365,0.8446178,chromosome
pdams-SAMN16091814,365,0.062008698,0.9230838,chromosome
pdams-SAMN16091814,366,0.07666927,0.90733856,chromosome
pdams-SAMN16091814,367,0.15360111,0.81585217,chromosome
pdams-SAMN16091814,368,0.13104428,0.8432099,chromosome
pdams-SAMN16091814,369,0.07876548,0.9063085,chromosome
pdams-SAMN16091814,370,0.1248696,0.8501625,chromosome
pdams-SAMN16091814,371,0.124862105,0.84983146,chromosome
pdams-SAMN16091814,372,0.33775136,0.65161234,chromosome
pdams-SAMN16091814,373,0.17231873,0.79524475,chromosome
pdams-SAMN16091814,374,0.14455831,0.8282707,chromosome
pdams-SAMN16091814,375,0.06221241,0.92637736,chromosome
pdams-SAMN16091814,376,0.021023765,0.9789169,chromosome
pdams-SAMN16091814,377,0.29969722,0.6712133,chromosome
pdams-SAMN16091814,378,0.25848553,0.7002768,chromosome
pdams-SAMN16091814,379,0.116905406,0.85836005,chromosome
pdams-SAMN16091814,380,0.09243508,0.8920923,chromosome
pdams-SAMN16091814,381,0.110916875,0.86862576,chromosome
pdams-SAMN16091814,382,0.11191018,0.862596,chromosome
pdams-SAMN16091814,383,0.115219116,0.863152,chromosome
pdams-SAMN16091814,384,0.1560807,0.80958307,chromosome
pdams-SAMN16091814,385,0.14267527,0.83112454,chromosome
pdams-SAMN16091814,386,0.14010507,0.83427584,chromosome
pdams-SAMN16091814,387,0.13625261,0.83839446,chromosome
pdams-SAMN16091814,388,0.11687266,0.853886,chromosome
pdams-SAMN16091814,389,0.19090556,0.77347857,chromosome
pdams-SAMN16091814,390,0.13198245,0.8418083,chromosome
pdams-SAMN16091814,391,0.27685305,0.6883694,chromosome
pdams-SAMN16091814,392,0.17144008,0.79661185,chromosome
pdams-SAMN16091814,393,0.100421704,0.8798443,chromosome
pdams-SAMN16091814,394,0.13460343,0.8392007,chromosome
pdams-SAMN16091814,395,0.15955712,0.80532825,chromosome
pdams-SAMN16091814,396,0.072190285,0.91253525,chromosome
pdams-SAMN16091814,397,0.35089657,0.657086,chromosome
pdams-SAMN16091814,398,0.1658789,0.8048007,chromosome
pdams-SAMN16091814,399,0.18675528,0.78294116,chromosome
pdams-SAMN16091814,400,0.07461599,0.9049736,chromosome
pdams-SAMN16091814,401,0.14275426,0.83185804,chromosome
pdams-SAMN16091814,402,0.11551081,0.86405855,chromosome
pdams-SAMN16091814,403,0.15942624,0.8125813,chromosome
pdams-SAMN16091814,404,0.15345709,0.81710815,chromosome
pdams-SAMN16091814,405,0.34553093,0.65204996,chromosome
pdams-SAMN16091814,406,0.24508063,0.7164219,chromosome
pdams-SAMN16091814,407,0.1638119,0.8050466,chromosome
pdams-SAMN16091814,408,0.11879941,0.85873395,chromosome
pdams-SAMN16091814,409,0.34280413,0.6473636,chromosome
pdams-SAMN16091814,410,0.19906244,0.770967,chromosome
pdams-SAMN16091814,411,0.24816775,0.7137303,chromosome
pdams-SAMN16091814,412,0.21941505,0.7450619,chromosome
pdams-SAMN16091814,413,0.18062289,0.7812815,chromosome
pdams-SAMN16091814,414,0.13354969,0.84183896,chromosome
pdams-SAMN16091814,415,0.28523585,0.6839528,chromosome
pdams-SAMN16091814,416,0.10533746,0.87109876,chromosome
pdams-SAMN16091814,417,0.2690284,0.6926266,chromosome
pdams-SAMN16091814,418,0.31615293,0.9146385,chromosome
pdams-SAMN16091814,419,0.14756621,0.82230484,chromosome
pdams-SAMN16091814,420,0.07828752,0.9059576,chromosome
pdams-SAMN16091814,421,0.108025156,0.8721245,chromosome
pdams-SAMN16091814,422,0.20289621,0.76470435,chromosome
pdams-SAMN16091814,423,0.17925435,0.78349614,chromosome
pdams-SAMN16091814,424,0.31761825,0.8167393,chromosome
pdams-SAMN16091814,425,0.20514356,0.7563991,chromosome
pdams-SAMN16091814,426,0.15044565,0.8169029,chromosome
pdams-SAMN16091814,427,0.12332149,0.85677433,chromosome
pdams-SAMN16091814,428,0.20979185,0.7511726,chromosome
pdams-SAMN16091814,429,0.11311994,0.86461216,chromosome
pdams-SAMN16091814,430,0.17994028,0.7981958,chromosome
pdams-SAMN16091814,431,0.8255671,0.9253301,ambiguous
pdams-SAMN16091814,432,0.16284055,0.8072719,chromosome
pdams-SAMN16091814,433,0.3953615,0.95947605,chromosome
pdams-SAMN16091814,434,0.22038694,0.7409084,chromosome
pdams-SAMN16091814,435,0.080508895,0.9042429,chromosome
pdams-SAMN16091814,436,0.14008366,0.83169484,chromosome
pdams-SAMN16091814,437,0.35178855,0.6710239,chromosome
pdams-SAMN16091814,438,0.24463071,0.7169559,chromosome
pdams-SAMN16091814,439,0.099037915,0.8734763,chromosome
pdams-SAMN16091814,440,0.36900616,0.62902397,chromosome
pdams-SAMN16091814,441,0.17364363,0.7945273,chromosome
pdams-SAMN16091814,442,0.3660547,0.6248499,chromosome
pdams-SAMN16091814,443,0.12382779,0.8508044,chromosome
pdams-SAMN16091814,444,0.19004948,0.77774185,chromosome
pdams-SAMN16091814,445,0.111498326,0.8633424,chromosome
pdams-SAMN16091814,446,0.17348604,0.79337037,chromosome
pdams-SAMN16091814,447,0.20520799,0.7582117,chromosome
pdams-SAMN16091814,448,0.24398755,0.7185529,chromosome
pdams-SAMN16091814,449,0.14711303,0.8139849,chromosome
pdams-SAMN16091814,450,0.33440754,0.6678955,chromosome
pdams-SAMN16091814,451,0.16208827,0.8050621,chromosome
pdams-SAMN16091814,452,0.15395927,0.81815475,chromosome
pdams-SAMN16091814,453,0.0887544,0.89708215,chromosome
pdams-SAMN16091814,454,0.12471677,0.8512229,chromosome
pdams-SAMN16091814,455,0.19935285,0.7623038,chromosome
pdams-SAMN16091814,456,0.10331069,0.8759616,chromosome
pdams-SAMN16091814,457,0.31308618,0.6673121,chromosome
pdams-SAMN16091814,458,0.63480276,0.99061894,ambiguous
pdams-SAMN16091814,459,0.33964375,0.6578489,chromosome
pdams-SAMN16091814,460,0.23851769,0.72525984,chromosome
pdams-SAMN16091814,461,0.63511974,0.97897035,ambiguous
pdams-SAMN16091814,462,0.18156746,0.78600717,chromosome
pdams-SAMN16091814,463,0.09167908,0.8823888,chromosome
pdams-SAMN16091814,464,0.1902038,0.77388877,chromosome
pdams-SAMN16091814,465,0.32790515,0.6621622,chromosome
pdams-SAMN16091814,466,0.19320084,0.77681637,chromosome
pdams-SAMN16091814,467,0.19348817,0.77433515,chromosome
pdams-SAMN16091814,468,0.60982203,0.42185277,plasmid
pdams-SAMN16091814,469,0.16267845,0.8028771,chromosome
pdams-SAMN16091814,470,0.074231304,0.9124356,chromosome
pdams-SAMN16091814,471,0.11472927,0.8606971,chromosome
pdams-SAMN16091814,472,0.29817098,0.67575043,chromosome
pdams-SAMN16091814,473,0.17644365,0.79318786,chromosome
pdams-SAMN16091814,474,0.1028818,0.8811448,chromosome
pdams-SAMN16091814,475,0.35178483,0.67986447,chromosome
pdams-SAMN16091814,476,0.06329198,0.92947626,chromosome
pdams-SAMN16091814,477,0.09770853,0.8858372,chromosome
pdams-SAMN16091814,478,0.17602833,0.7924947,chromosome
pdams-SAMN16091814,479,0.08482359,0.97237474,chromosome
pdams-SAMN16091814,480,0.1167988,0.85882443,chromosome
pdams-SAMN16091814,481,0.33873132,0.6651807,chromosome
pdams-SAMN16091814,482,0.33970886,0.6640822,chromosome
pdams-SAMN16091814,483,0.7723069,0.28313652,plasmid
pdams-SAMN16091814,484,0.13391887,0.84490544,chromosome
pdams-SAMN16091814,485,0.3426127,0.6491914,chromosome
pdams-SAMN16091814,486,0.38879246,0.9536641,chromosome
pdams-SAMN16091814,487,0.18175642,0.7857834,chromosome
pdams-SAMN16091814,488,0.20388645,0.7607835,chromosome
pdams-SAMN16091814,489,0.10224577,0.8810058,chromosome
pdams-SAMN16091814,490,0.16789913,0.80301833,chromosome
pdams-SAMN16091814,491,0.18451564,0.78549576,chromosome
pdams-SAMN16091814,492,0.30752873,0.7734778,chromosome
pdams-SAMN16091814,493,0.25566182,0.71276236,chromosome
pdams-SAMN16091814,494,0.07935596,0.9722072,chromosome
pdams-SAMN16091814,495,0.39191213,0.9513812,chromosome
pdams-SAMN16091814,496,0.16125913,0.81266165,chromosome
pdams-SAMN16091814,497,0.597412,0.96008223,ambiguous
pdams-SAMN16091814,498,0.25011322,0.7152147,chromosome
pdams-SAMN16091814,499,0.2269453,0.73510283,chromosome
pdams-SAMN16091814,500,0.32375023,0.7373558,chromosome
pdams-SAMN16091814,501,0.24296507,0.7209778,chromosome
pdams-SAMN16091814,502,0.11607661,0.86787564,chromosome
pdams-SAMN16091814,503,0.06009408,0.9327881,chromosome
pdams-SAMN16091814,504,0.35070294,0.6614746,chromosome
pdams-SAMN16091814,505,0.2600751,0.7030855,chromosome
pdams-SAMN16091814,506,0.8984154,0.4732053,plasmid
pdams-SAMN16091814,507,0.33833456,0.65263116,chromosome
pdams-SAMN16091814,508,0.20913707,0.7551288,chromosome
pdams-SAMN16091814,509,0.23962747,0.7333236,chromosome
pdams-SAMN16091814,510,0.1381103,0.8397993,chromosome
pdams-SAMN16091814,511,0.51029533,0.5466691,ambiguous
pdams-SAMN16091814,512,0.32898036,0.6667596,chromosome
pdams-SAMN16091814,513,0.23630802,0.72785264,chromosome
pdams-SAMN16091814,514,0.3064464,0.678182,chromosome
pdams-SAMN16091814,515,0.33089113,0.71432877,chromosome
pdams-SAMN16091814,516,0.6710684,0.55575854,ambiguous
pdams-SAMN16091814,517,0.24628793,0.71962917,chromosome
pdams-SAMN16091814,518,0.05194467,0.9572464,chromosome
pdams-SAMN16091814,519,0.15277886,0.82150847,chromosome
pdams-SAMN16091814,520,0.2337578,0.7691415,chromosome
pdams-SAMN16091814,521,0.21819709,0.8060527,chromosome
pdams-SAMN16091814,522,0.20264564,0.8122747,chromosome
pdams-SAMN16091814,523,0.178771,0.79519725,chromosome
pdams-SAMN16091814,524,0.45251182,0.5911008,chromosome
pdams-SAMN16091814,525,0.1986423,0.76954806,chromosome
pdams-SAMN16091814,526,0.33892515,0.66744936,chromosome
pdams-SAMN16091814,527,0.8202187,0.23632838,plasmid
pdams-SAMN16091814,528,0.67592525,0.98030084,ambiguous
pdams-SAMN16091814,529,0.3162037,0.861732,chromosome
pdams-SAMN16091814,530,0.7860749,0.38919455,plasmid
pdams-SAMN16091814,531,0.4106883,0.9579407,chromosome
pdams-SAMN16091814,532,0.28076264,0.6925576,chromosome
pdams-SAMN16091814,533,0.2299181,0.73628014,chromosome
pdams-SAMN16091814,534,0.22838707,0.76550037,chromosome
pdams-SAMN16091814,535,0.7973031,0.95587283,ambiguous
pdams-SAMN16091814,536,0.16165924,0.82314533,chromosome
pdams-SAMN16091814,537,0.44578445,0.91406214,chromosome
pdams-SAMN16091814,538,0.22983979,0.7383871,chromosome
pdams-SAMN16091814,539,0.6133973,0.7466151,ambiguous
pdams-SAMN16091814,540,0.24998683,0.7245331,chromosome
pdams-SAMN16091814,541,0.00067248906,0.999199,chromosome
pdams-SAMN16091814,542,0.06235792,0.9376296,chromosome
pdams-SAMN16091814,543,0.47006768,0.61057186,chromosome
pdams-SAMN16091814,544,0.6334179,0.9821002,ambiguous
pdams-SAMN16091814,545,0.42124516,0.9722543,chromosome
pdams-SAMN16091814,546,0.7094383,0.34707916,plasmid
pdams-SAMN16091814,547,0.3273126,0.6781586,chromosome
pdams-SAMN16091814,548,0.3122561,0.9264853,chromosome
pdams-SAMN16091814,549,0.30070516,0.6954961,chromosome
pdams-SAMN16091814,550,0.23840381,0.73692393,chromosome
pdams-SAMN16091814,551,0.048240595,0.9530097,chromosome
pdams-SAMN16091814,552,0.2468107,0.73087215,chromosome
pdams-SAMN16091814,553,0.3464099,0.9437257,chromosome
pdams-SAMN16091814,554,0.40657023,0.9687667,chromosome
pdams-SAMN16091814,555,0.092876084,0.90851384,chromosome
pdams-SAMN16091814,556,0.9514844,0.20850651,plasmid
pdams-SAMN16091814,557,0.39125043,0.9639843,chromosome
pdams-SAMN16091814,558,0.26206627,0.77365243,chromosome
pdams-SAMN16091814,559,0.00020000545,0.99978,chromosome
pdams-SAMN16091814,560,0.29665506,0.82408226,chromosome
pdams-SAMN16091814,561,0.058568437,0.9404499,chromosome
pdams-SAMN16091814,562,0.45920458,0.62525684,chromosome
pdams-SAMN16091814,563,0.3298192,0.68075335,chromosome
pdams-SAMN16091814,564,0.07498263,0.9300083,chromosome
pdams-SAMN16091814,565,0.24618858,0.73362625,chromosome
pdams-SAMN16091814,566,0.8650967,0.59359145,ambiguous
pdams-SAMN16091814,567,0.58188516,0.96090287,ambiguous
pdams-SAMN16091814,568,0.43233785,0.9963857,chromosome
pdams-SAMN16091814,569,0.1291897,0.8605808,chromosome
pdams-SAMN16091814,570,0.3116501,0.90828186,chromosome
pdams-SAMN16091814,571,0.40224645,0.96056396,chromosome
pdams-SAMN16091814,572,0.15617293,0.855709,chromosome
pdams-SAMN16091814,573,0.2640298,0.71497905,chromosome
pdams-SAMN16091814,574,0.31591243,0.76717603,chromosome
pdams-SAMN16091814,575,0.22767884,0.750025,chromosome
pdams-SAMN16091814,576,0.39499646,0.96611553,chromosome
pdams-SAMN16091814,577,0.36246768,0.8381716,chromosome
pdams-SAMN16091814,578,0.6344329,0.4345387,plasmid
pdams-SAMN16091814,579,0.342051,0.68113357,chromosome
pdams-SAMN16091814,580,0.08099166,0.9239136,chromosome
pdams-SAMN16091814,581,0.79129165,0.26461023,plasmid
pdams-SAMN16091814,582,0.2600283,0.88491195,chromosome
pdams-SAMN16091814,583,0.23147506,0.7476047,chromosome
pdams-SAMN16091814,584,0.010603779,0.998235,chromosome
pdams-SAMN16091814,585,0.15263698,0.897462,chromosome
pdams-SAMN16091814,586,0.32215798,0.80858266,chromosome
pdams-SAMN16091814,587,0.043204773,0.97957736,chromosome
pdams-SAMN16091814,588,0.007401988,0.9960019,chromosome
pdams-SAMN16091814,589,0.72348857,0.48954043,plasmid
pdams-SAMN16091814,590,0.26666218,0.7286579,chromosome
pdams-SAMN16091814,591,0.3952116,0.9629603,chromosome
pdams-SAMN16091814,592,0.9414253,0.19933343,plasmid
pdams-SAMN16091814,593,0.7549747,0.46939075,plasmid
pdams-SAMN16091814,594,0.21305609,0.7702104,chromosome
pdams-SAMN16091814,595,0.36325002,0.8808847,chromosome
pdams-SAMN16091814,596,0.7767795,0.961301,ambiguous
pdams-SAMN16091814,597,0.3167259,0.96000826,chromosome
pdams-SAMN16091814,598,0.34020627,0.6966945,chromosome
pdams-SAMN16091814,599,0.11439838,0.88937217,chromosome
pdams-SAMN16091814,600,0.30080155,0.8482688,chromosome
pdams-SAMN16091814,601,0.32384226,0.77811927,chromosome
pdams-SAMN16091814,602,0.27175203,0.74303794,chromosome
pdams-SAMN16091814,603,0.33589643,0.6947108,chromosome
pdams-SAMN16091814,604,0.27121264,0.90691596,chromosome
pdams-SAMN16091814,605,0.33664796,0.68201613,chromosome
pdams-SAMN16091814,606,0.34605378,0.6763838,chromosome
pdams-SAMN16091814,607,0.6009096,0.9849585,ambiguous
pdams-SAMN16091814,608,0.5871379,0.966734,ambiguous
pdams-SAMN16091814,609,0.4925476,0.9234652,chromosome
pdams-SAMN16091814,610,0.36607277,0.9418163,chromosome
pdams-SAMN16091814,611,0.31102106,0.93189454,chromosome
pdams-SAMN16091814,612,0.3246264,0.7928414,chromosome
pdams-SAMN16091814,613,0.34170595,0.9684864,chromosome
pdams-SAMN16091814,614,0.30985203,0.9141062,chromosome
pdams-SAMN16091814,615,0.0009782773,0.99911517,chromosome
pdams-SAMN16091814,616,0.45582813,0.9173714,chromosome
pdams-SAMN16091814,617,0.24142297,0.74199694,chromosome
pdams-SAMN16091814,618,0.4045932,0.9788669,chromosome
pdams-SAMN16091814,619,0.19002344,0.7982256,chromosome
pdams-SAMN16091814,620,0.3418041,0.68293905,chromosome
pdams-SAMN16091814,621,0.65602684,0.9746928,ambiguous
pdams-SAMN16091814,622,0.31343365,0.9085545,chromosome
pdams-SAMN16091814,623,0.30541107,0.84960765,chromosome
pdams-SAMN16091814,624,0.31645596,0.9760745,chromosome
pdams-SAMN16091814,625,0.39569458,0.96446776,chromosome
pdams-SAMN16091814,626,0.27832046,0.7135904,chromosome
pdams-SAMN07327717,1,0.016652035,0.98357314,chromosome
